participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
26,\LEFT,right,5,31,0.6,5,2686539.89324913,2686542.52497631,OK,LeftArrow,2.45292052114382,0,1,68255c2,1621961966,0.2
26,\LEFT,left,9,32,0.6,7,2686543.88584297,2686548.13864541,OK,LeftArrow,4.12409841595218,1,0,68255c2,1621961966,0.2
26,\RIGHT,right,1,33,0.6,2,2686549.78970751,2686552.61156883,OK,RightArrow,2.63597993180156,0,1,68255c2,1621961966,0.2
26,\LEFT,left,10,34,0.6,10,2686553.95244586,2686557.91502388,OK,LeftArrow,3.8649583645165,1,0,68255c2,1621961966,0.2
26,\RIGHT,left,4,35,0.6,7,2686559.23586843,2686562.79819247,OK,RightArrow,3.46133334375918,1,0,68255c2,1621961966,0.2
26,\LEFT,right,10,36,0.6,5,2686564.75948974,2686566.73076251,OK,RightArrow,1.83355071442202,0,1,68255c2,1621961966,0.2
26,\RIGHT,left,8,37,0.6,11,2686568.97224864,2686573.48517455,OK,RightArrow,4.39655753737316,1,0,68255c2,1621961966,0.2
26,\RIGHT,left,6,38,0.6,1,2686575.05622594,2686581.11018893,OK,RightArrow,5.93619041051716,1,0,68255c2,1621961966,0.2
26,\RIGHT,left,9,39,0.6,2,2686582.8613072,2686586.8038796,OK,RightArrow,3.77879356546327,1,0,68255c2,1621961966,0.2
26,\LEFT,left,4,40,0.6,11,2686588.24480043,2686591.92722973,OK,LeftArrow,3.54714015033096,1,0,68255c2,1621961966,0.2
