participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
24,\RIGHT,left,6,21,0.6,5,2682429.41558517,2682431.39682769,OK,RightArrow,1.7950176266022,1,0,68255c2,1621559006,0.2
24,\LEFT,right,8,22,0.6,4,2682432.75774144,2682434.60860407,OK,LeftArrow,1.68482990376651,0,1,68255c2,1621559006,0.2
24,\RIGHT,left,9,23,0.6,2,2682435.97982112,2682437.30067804,OK,RightArrow,1.14262256352231,1,0,68255c2,1621559006,0.2
24,\RIGHT,left,10,24,0.6,5,2682438.78165177,2682441.03311702,OK,RightArrow,2.06861984869465,1,0,68255c2,1621559006,0.2
24,\LEFT,right,2,25,0.6,10,2682442.66417984,2682445.77620642,OK,LeftArrow,2.97785578249022,0,1,68255c2,1621559006,0.2
24,\LEFT,right,6,26,0.6,1,2682447.27714623,2682448.95796547,OK,LeftArrow,1.57270069094375,0,1,68255c2,1621559006,0.2
24,\RIGHT,right,7,27,0.6,6,2682450.49929171,2682452.1800699,OK,RightArrow,1.54246391169727,0,1,68255c2,1621559006,0.2
24,\RIGHT,left,1,28,0.6,4,2682453.93154255,2682456.67331891,OK,RightArrow,2.55797772295773,1,0,68255c2,1621559006,0.2
24,\RIGHT,left,8,29,0.6,2,2682458.12426594,2682459.80504353,OK,RightArrow,1.51708931010216,1,0,68255c2,1621559006,0.2
24,\RIGHT,right,1,30,0.6,5,2682462.4570978,2682464.70856124,OK,RightArrow,2.0960071766749,0,1,68255c2,1621559006,0.2
24,\LEFT,right,4,31,0.6,8,2682468.29057638,2682470.93262316,OK,LeftArrow,2.51030586613342,0,1,68255c2,1621559006,0.2
24,\LEFT,left,7,32,0.6,1,2682472.45361598,2682474.70508546,OK,LeftArrow,2.08305606013164,1,0,68255c2,1621559006,0.2
24,\LEFT,left,10,33,0.6,9,2682476.21608286,2682479.03791249,OK,LeftArrow,2.6883868877776,1,0,68255c2,1621559006,0.2
24,\LEFT,right,5,34,0.6,6,2682480.54889932,2682483.75067305,OK,LeftArrow,3.05942765297368,0,1,68255c2,1621559006,0.2
24,\RIGHT,left,4,35,0.6,6,2682485.17191908,2682488.47406985,OK,RightArrow,3.1961134574376,1,0,68255c2,1621559006,0.2
24,\RIGHT,left,7,36,0.6,3,2682490.31495397,2682492.86693879,OK,RightArrow,2.43682655692101,1,0,68255c2,1621559006,0.2
24,\RIGHT,right,10,37,0.6,4,2682494.38793795,2682496.54934727,OK,RightArrow,2.0036345589906,0,1,68255c2,1621559006,0.2
24,\LEFT,left,9,38,0.6,5,2682498.01029907,2682500.45189122,OK,LeftArrow,2.29318616027012,1,0,68255c2,1621559006,0.2
24,\RIGHT,right,9,39,0.6,9,2682501.91285812,2682505.6853032,OK,RightArrow,3.6383597063832,0,1,68255c2,1621559006,0.2
24,\LEFT,right,7,40,0.6,1,2682509.11754287,2682511.46910353,OK,LeftArrow,2.16939562931657,0,1,68255c2,1621559006,0.2
