participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
8,\LEFT,left,5,30,0.6,10,3262511.52775264,3262514.82986045,OK,LeftArrow,3.18704613158479,1,0,68255c2,1500363570,0.2
8,\LEFT,right,7,31,0.6,10,3262518.84236789,3262522.53470906,OK,LeftArrow,3.50409881351516,0,1,68255c2,1500363570,0.2
8,\LEFT,left,1,32,0.6,6,3262523.84553157,3262527.42780154,OK,LeftArrow,3.40475080814213,1,0,68255c2,1500363570,0.2
8,\LEFT,right,10,33,0.6,6,3262529.34900797,3262532.46096785,OK,LeftArrow,2.99702104786411,0,1,68255c2,1500363570,0.2
8,\RIGHT,left,9,34,0.6,2,3262533.7818341,3262537.74432629,OK,RightArrow,3.85999951697886,1,0,68255c2,1500363570,0.2
8,\LEFT,right,4,35,0.6,9,3262539.13519534,3262543.2677978,OK,LeftArrow,4.04226918332279,0,1,68255c2,1500363570,0.2
8,\LEFT,right,1,36,0.6,9,3262544.75877491,3262548.32099876,OK,LeftArrow,3.46648082789034,0,1,68255c2,1500363570,0.2
8,\LEFT,left,9,37,0.6,6,3262549.86197784,3262554.20471489,OK,LeftArrow,4.1550799747929,1,0,68255c2,1500363570,0.2
8,\RIGHT,right,8,38,0.6,9,3262555.48552873,3262558.78762961,OK,RightArrow,3.1233450351283,0,1,68255c2,1500363570,0.2
8,\LEFT,left,4,39,0.6,5,3262560.58875943,3262564.17099951,OK,LeftArrow,3.39587915176526,1,0,68255c2,1500363570,0.2
8,\LEFT,right,8,40,0.6,7,3262565.4818667,3262569.64446967,OK,LeftArrow,4.01450114836916,0,1,68255c2,1500363570,0.2
