participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
23,\RIGHT,right,3,28,0.6,2,2681891.12332453,2681893.75483329,OK,RightArrow,2.47331780241802,0,1,68255c2,1621505397,0.2
23,\LEFT,left,3,29,0.6,1,2681895.22574237,2681898.04739662,OK,LeftArrow,2.65061796735972,1,0,68255c2,1621505397,0.2
23,\RIGHT,left,9,30,0.6,7,2681899.64832666,2681901.99973921,OK,RightArrow,2.17983928555623,1,0,68255c2,1621505397,0.2
23,\RIGHT,left,2,31,0.6,3,2681905.74157173,2681907.72305716,OK,RightArrow,1.87820189679042,1,0,68255c2,1621505397,0.2
23,\LEFT,right,7,32,0.6,2,2681909.28396678,2681911.04502472,OK,LeftArrow,1.64761702343822,0,1,68255c2,1621505397,0.2
23,\RIGHT,right,9,33,0.6,10,2681912.58591144,2681915.12743747,OK,RightArrow,2.3614356117323,0,1,68255c2,1621505397,0.2
23,\LEFT,left,5,34,0.6,11,2681916.72838352,2681919.4599675,OK,LeftArrow,2.59473648620769,1,0,68255c2,1621505397,0.2
23,\RIGHT,right,5,35,0.6,6,2681921.06088215,2681923.3121917,OK,RightArrow,2.13402886455879,0,1,68255c2,1621505397,0.2
23,\LEFT,right,8,36,0.6,9,2681925.04324232,2681928.34516737,OK,LeftArrow,3.15142238419503,0,1,68255c2,1621505397,0.2
23,\RIGHT,left,8,37,0.6,3,2681929.62595391,2681932.07732304,OK,RightArrow,2.27243327582255,1,0,68255c2,1621505397,0.2
23,\LEFT,right,3,38,0.6,8,2681933.71830068,2681937.21031688,OK,LeftArrow,3.31577732041478,0,1,68255c2,1621505397,0.2
23,\RIGHT,right,10,39,0.6,2,2681938.74119292,2681940.63234638,OK,RightArrow,1.78861609473825,0,1,68255c2,1621505397,0.2
23,\LEFT,left,6,40,0.6,1,2681942.48340818,2681944.05430766,OK,LeftArrow,1.47827289067209,1,0,68255c2,1621505397,0.2
