participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
7,\RIGHT,right,5,17,0.6,7,1474227.62267038,1474231.2045824,OK,RightArrow,3.47595835616812,0,1,68255c2,1500327311,0.2
7,\LEFT,right,10,18,0.6,6,1474233.66645417,1474237.24868976,OK,RightArrow,3.47985097207129,0,1,68255c2,1500327311,0.2
7,\LEFT,right,3,19,0.6,10,1474239.21993583,1474244.04296125,OK,LeftArrow,4.66202365932986,0,1,68255c2,1500327311,0.2
7,\RIGHT,right,1,20,0.6,5,1474245.76404757,1474249.63647323,OK,RightArrow,3.71758701279759,0,1,68255c2,1500327311,0.2
7,\LEFT,left,1,21,0.6,5,1474255.26000871,1474262.56458118,OK,LeftArrow,7.17292108293623,1,0,68255c2,1500327311,0.2
7,\RIGHT,left,4,22,0.6,1,1474264.24559462,1474267.16745494,OK,RightArrow,2.80315091810189,1,0,68255c2,1500327311,0.2
7,\RIGHT,left,8,23,0.6,1,1474268.57835233,1474275.18249355,OK,RightArrow,6.50194917572662,1,0,68255c2,1500327311,0.2
7,\RIGHT,right,10,24,0.6,5,1474277.43390838,1474281.49644409,OK,RightArrow,3.88592575956136,0,1,68255c2,1500327311,0.2
7,\LEFT,right,9,25,0.6,4,1474282.85729891,1474287.37013661,OK,LeftArrow,4.36635235347785,0,1,68255c2,1500327311,0.2
7,\LEFT,right,6,26,0.6,1,1474290.22192923,1474293.14376389,OK,LeftArrow,2.80131599167362,0,1,68255c2,1500327311,0.2
7,\LEFT,left,4,27,0.6,7,1474294.49459619,1474297.67660044,OK,LeftArrow,3.04048731341027,1,0,68255c2,1500327311,0.2
7,\RIGHT,right,4,28,0.6,7,1474300.04807725,1474306.75228249,OK,RightArrow,6.52653610589914,0,1,68255c2,1500327311,0.2
7,\RIGHT,right,2,29,0.6,8,1474308.51338283,1474312.77607134,OK,RightArrow,4.09284807229415,0,1,68255c2,1500327311,0.2
7,\LEFT,left,5,30,0.6,7,1474314.27697039,1474322.71228417,OK,LeftArrow,8.27278196183033,1,0,68255c2,1500327311,0.2
7,\RIGHT,right,3,31,0.6,9,1474326.9146,1474337.35147463,OK,RightArrow,10.2743859756738,0,1,68255c2,1500327311,0.2
7,\LEFT,left,8,32,0.6,1,1474338.79237318,1474348.55850742,OK,LeftArrow,9.61206167680211,1,0,68255c2,1500327311,0.2
7,\RIGHT,right,8,33,0.6,10,1474350.07946419,1474356.51349029,OK,LeftArrow,6.27648894232698,0,1,68255c2,1500327311,0.2
7,\RIGHT,left,2,34,0.6,7,1474357.97441154,1474366.1295128,OK,RightArrow,7.98105368088,1,0,68255c2,1500327311,0.2
7,\RIGHT,left,3,35,0.6,10,1474367.59043224,1474374.95505592,OK,RightArrow,7.22058631316759,1,0,68255c2,1500327311,0.2
7,\LEFT,right,8,36,0.6,4,1474376.47600484,1474385.36157502,OK,RightArrow,8.71046946546994,0,1,68255c2,1500327311,0.2
7,\LEFT,left,7,37,0.6,10,1474387.09262622,1474395.90819239,OK,LeftArrow,8.66129983076826,1,0,68255c2,1500327311,0.2
7,\RIGHT,left,1,38,0.6,2,1474397.49884257,1474400.52108566,OK,RightArrow,2.89484170987271,1,0,68255c2,1500327311,0.2
7,\LEFT,right,2,39,0.6,2,1474402.1020713,1474406.90508518,OK,LeftArrow,4.62726992554963,0,1,68255c2,1500327311,0.2
7,\LEFT,right,5,40,0.6,11,1474408.25592684,1474412.598647,OK,LeftArrow,4.1851138821803,0,1,68255c2,1500327311,0.2
